station_code,date,departures,arrivals,excess_arrivals
6735,2019-10-28,2,2,0
6736,2019-10-28,13,15,2
6737,2019-10-28,15,15,0
6738,2019-10-28,58,51,-7
6739,2019-10-28,4,6,2
6741,2019-10-28,9,11,2
6742,2019-10-28,32,38,6
6743,2019-10-28,21,13,-8
6744,2019-10-28,9,14,5
6745,2019-10-28,15,10,-5
6746,2019-10-28,17,20,3
6747,2019-10-28,26,37,11
6748,2019-10-28,40,57,17
6749,2019-10-28,31,30,-1
6750,2019-10-28,20,24,4
6752,2019-10-28,29,20,-9
6753,2019-10-28,15,13,-2
6754,2019-10-28,14,13,-1
6901,2019-10-28,26,44,18
6902,2019-10-28,47,63,16
6903,2019-10-28,63,59,-4
6904,2019-10-28,32,27,-5
6905,2019-10-28,28,19,-9
6906,2019-10-28,80,53,-27
6907,2019-10-28,43,36,-7
6908,2019-10-28,36,34,-2
6910,2019-10-28,63,54,-9
6912,2019-10-28,83,49,-34
6913,2019-10-28,24,17,-7
6915,2019-10-28,54,42,-12
6916,2019-10-28,28,26,-2
6917,2019-10-28,11,14,3
6918,2019-10-28,9,10,1
6919,2019-10-28,22,16,-6
6921,2019-10-28,57,55,-2
6923,2019-10-28,26,34,8
6924,2019-10-28,9,15,6
6925,2019-10-28,29,23,-6
6926,2019-10-28,24,32,8
6927,2019-10-28,53,35,-18
6928,2019-10-28,58,22,-36
6929,2019-10-28,21,11,-10
6930,2019-10-28,15,14,-1
7001,2019-10-28,23,18,-5
7002,2019-10-28,10,9,-1
7003,2019-10-28,115,107,-8
7004,2019-10-28,19,16,-3
7005,2019-10-28,3,9,6
7006,2019-10-28,11,9,-2
7007,2019-10-28,7,12,5
7008,2019-10-28,13,9,-4
7009,2019-10-28,38,35,-3
7010,2019-10-28,10,13,3
7011,2019-10-28,45,44,-1
7012,2019-10-28,15,23,8
7013,2019-10-28,12,9,-3
7014,2019-10-28,77,39,-38
7015,2019-10-28,3,3,0
7016,2019-10-28,10,11,1
7017,2019-10-28,14,21,7
7018,2019-10-28,11,16,5
7019,2019-10-28,62,57,-5
7020,2019-10-28,29,25,-4
7021,2019-10-28,17,25,8
7022,2019-10-28,28,25,-3
7023,2019-10-28,1,1,0
7024,2019-10-28,46,27,-19
7025,2019-10-28,27,17,-10
7026,2019-10-28,49,50,1
7027,2019-10-28,22,25,3
7028,2019-10-28,76,76,0
7029,2019-10-28,36,42,6
7030,2019-10-28,43,50,7
7031,2019-10-28,37,34,-3
7032,2019-10-28,84,59,-25
7033,2019-10-28,37,49,12
7034,2019-10-28,10,18,8
7035,2019-10-28,30,40,10
7036,2019-10-28,45,38,-7
7037,2019-10-28,33,35,2
7038,2019-10-28,44,49,5
7039,2019-10-28,17,13,-4
7040,2019-10-28,44,46,2
7041,2019-10-28,55,72,17
7042,2019-10-28,23,31,8
7043,2019-10-28,17,10,-7
7044,2019-10-28,12,10,-2
7045,2019-10-28,24,22,-2
7046,2019-10-28,68,66,-2
7047,2019-10-28,68,103,35
7048,2019-10-28,12,10,-2
7049,2019-10-28,9,23,14
7050,2019-10-28,23,20,-3
7051,2019-10-28,7,12,5
7052,2019-10-28,34,41,7
7053,2019-10-28,22,19,-3
7054,2019-10-28,16,21,5
7055,2019-10-28,9,11,2
7056,2019-10-28,9,12,3
7057,2019-10-28,22,27,5
7058,2019-10-28,17,18,1
7059,2019-10-28,16,19,3
7060,2019-10-28,15,22,7
7061,2019-10-28,11,9,-2
7062,2019-10-28,35,37,2
7063,2019-10-28,14,10,-4
7064,2019-10-28,16,20,4
7065,2019-10-28,19,22,3
7066,2019-10-28,39,73,34
7067,2019-10-28,44,47,3
7068,2019-10-28,28,40,12
7069,2019-10-28,51,63,12
7070,2019-10-28,28,37,9
7071,2019-10-28,30,22,-8
7072,2019-10-28,18,17,-1
7073,2019-10-28,41,54,13
7074,2019-10-28,20,22,2
7075,2019-10-28,2,6,4
7076,2019-10-28,45,23,-22
7077,2019-10-28,11,25,14
7078,2019-10-28,12,15,3
7079,2019-10-28,24,30,6
7080,2019-10-28,61,78,17
7081,2019-10-28,50,57,7
7082,2019-10-28,56,54,-2
7084,2019-10-28,60,72,12
7087,2019-10-28,1,1,0
7088,2019-10-28,1,0,-1
7090,2019-10-28,12,11,-1
7091,2019-10-28,4,6,2
7092,2019-10-28,3,5,2
7093,2019-10-28,2,2,0
7094,2019-10-28,1,1,0
7095,2019-10-28,9,12,3
7096,2019-10-28,15,18,3
7097,2019-10-28,6,9,3
7098,2019-10-28,1,1,0
7099,2019-10-28,1,3,2
7100,2019-10-28,5,5,0
7101,2019-10-28,3,1,-2
7102,2019-10-28,7,16,9
7103,2019-10-28,2,3,1
7104,2019-10-28,1,2,1
7105,2019-10-28,2,3,1
7107,2019-10-28,4,2,-2
7108,2019-10-28,2,1,-1
7109,2019-10-28,10,12,2
7110,2019-10-28,4,2,-2
7111,2019-10-28,1,2,1
7112,2019-10-28,3,3,0
7113,2019-10-28,51,57,6
7114,2019-10-28,37,61,24
7115,2019-10-28,12,6,-6
7116,2019-10-28,7,3,-4
7118,2019-10-28,1,2,1
7122,2019-10-28,5,5,0
7123,2019-10-28,3,2,-1
7124,2019-10-28,17,15,-2
7125,2019-10-28,4,6,2
7126,2019-10-28,2,5,3
7127,2019-10-28,18,18,0
7128,2019-10-28,13,5,-8
7129,2019-10-28,7,9,2
7130,2019-10-28,7,7,0
7131,2019-10-28,2,4,2
7133,2019-10-28,3,2,-1
7134,2019-10-28,1,2,1
7135,2019-10-28,1,3,2
7136,2019-10-28,10,8,-2
7137,2019-10-28,3,4,1
7139,2019-10-28,5,8,3
7140,2019-10-28,11,18,7
7141,2019-10-28,16,19,3
7142,2019-10-28,3,7,4
7143,2019-10-28,10,11,1
7144,2019-10-28,25,23,-2
7145,2019-10-28,10,12,2
7146,2019-10-28,14,14,0
7147,2019-10-28,27,31,4
7148,2019-10-28,4,5,1
7149,2019-10-28,9,11,2
7150,2019-10-28,1,0,-1
7152,2019-10-28,1,0,-1
7153,2019-10-28,1,1,0
10002,2019-10-28,92,85,-7
4000,2019-10-29,43,49,6
4001,2019-10-29,7,10,3
4002,2019-10-29,9,16,7
5004,2019-10-29,2,4,2
5005,2019-10-29,2,2,0
5006,2019-10-29,2,2,0
5007,2019-10-29,11,7,-4
6001,2019-10-29,49,70,21
6002,2019-10-29,20,33,13
6003,2019-10-29,55,61,6
6004,2019-10-29,22,30,8
6005,2019-10-29,59,62,3
6006,2019-10-29,28,20,-8
6007,2019-10-29,24,31,7
6008,2019-10-29,40,70,30
6011,2019-10-29,50,64,14
6012,2019-10-29,107,169,62
6013,2019-10-29,60,102,42
6014,2019-10-29,53,64,11
6015,2019-10-29,130,214,84
6016,2019-10-29,8,11,3
6017,2019-10-29,26,43,17
6018,2019-10-29,47,52,5
6019,2019-10-29,133,89,-44
6021,2019-10-29,102,79,-23
6022,2019-10-29,52,51,-1
6023,2019-10-29,54,65,11
6024,2019-10-29,2,2,0
6025,2019-10-29,22,23,1
6026,2019-10-29,37,64,27
6027,2019-10-29,79,84,5
6029,2019-10-29,20,32,12
6031,2019-10-29,31,34,3
6032,2019-10-29,48,104,56
6033,2019-10-29,8,8,0
6035,2019-10-29,26,63,37
6036,2019-10-29,65,92,27
6037,2019-10-29,33,43,10
6038,2019-10-29,67,76,9
6039,2019-10-29,70,88,18
6040,2019-10-29,50,64,14
6041,2019-10-29,65,65,0
6042,2019-10-29,82,80,-2
6043,2019-10-29,138,290,152
6044,2019-10-29,83,70,-13
6046,2019-10-29,90,92,2
6047,2019-10-29,77,57,-20
6048,2019-10-29,36,44,8
6049,2019-10-29,90,113,23
6050,2019-10-29,36,38,2
6051,2019-10-29,28,27,-1
6052,2019-10-29,116,138,22
6053,2019-10-29,109,129,20
6057,2019-10-29,54,53,-1
6058,2019-10-29,53,51,-2
6059,2019-10-29,64,39,-25
6060,2019-10-29,27,15,-12
6061,2019-10-29,61,52,-9
6062,2019-10-29,54,49,-5
6063,2019-10-29,109,93,-16
6064,2019-10-29,117,115,-2
6066,2019-10-29,41,16,-25
6067,2019-10-29,27,28,1
6068,2019-10-29,6,9,3
6070,2019-10-29,173,147,-26
6072,2019-10-29,67,66,-1
6073,2019-10-29,149,123,-26
6075,2019-10-29,39,21,-18
6076,2019-10-29,14,20,6
6078,2019-10-29,39,41,2
6079,2019-10-29,51,46,-5
6080,2019-10-29,109,95,-14
6082,2019-10-29,17,11,-6
6083,2019-10-29,86,133,47
6084,2019-10-29,63,65,2
6085,2019-10-29,62,113,51
6086,2019-10-29,46,60,14
6087,2019-10-29,64,111,47
6088,2019-10-29,35,45,10
6089,2019-10-29,44,55,11
6090,2019-10-29,49,53,4
6091,2019-10-29,40,29,-11
6093,2019-10-29,31,22,-9
6094,2019-10-29,38,34,-4
6095,2019-10-29,78,69,-9
6096,2019-10-29,41,62,21
6097,2019-10-29,50,40,-10
6098,2019-10-29,106,81,-25
6099,2019-10-29,67,108,41
6101,2019-10-29,57,18,-39
6102,2019-10-29,23,14,-9
6103,2019-10-29,18,20,2
6104,2019-10-29,78,99,21
6106,2019-10-29,20,34,14
6107,2019-10-29,51,63,12
6108,2019-10-29,35,32,-3
6109,2019-10-29,8,10,2
6110,2019-10-29,20,33,13
6111,2019-10-29,33,32,-1
6112,2019-10-29,67,77,10
6113,2019-10-29,40,46,6
6114,2019-10-29,85,120,35
6115,2019-10-29,7,23,16
6116,2019-10-29,46,59,13
6117,2019-10-29,44,53,9
6118,2019-10-29,73,83,10
6119,2019-10-29,61,71,10
6120,2019-10-29,54,77,23
6121,2019-10-29,11,17,6
6122,2019-10-29,13,18,5
6123,2019-10-29,16,28,12
6124,2019-10-29,34,56,22
6125,2019-10-29,16,11,-5
6126,2019-10-29,29,37,8
6127,2019-10-29,13,10,-3
6128,2019-10-29,10,14,4
6129,2019-10-29,55,54,-1
6130,2019-10-29,15,15,0
6131,2019-10-29,52,30,-22
6132,2019-10-29,50,50,0
6133,2019-10-29,17,21,4
6134,2019-10-29,40,31,-9
6136,2019-10-29,258,183,-75
6137,2019-10-29,66,65,-1
6138,2019-10-29,63,61,-2
6139,2019-10-29,43,29,-14
6140,2019-10-29,71,72,1
6141,2019-10-29,43,44,1
6142,2019-10-29,63,50,-13
6143,2019-10-29,71,55,-16
6145,2019-10-29,44,37,-7
6146,2019-10-29,51,22,-29
6147,2019-10-29,71,42,-29
6148,2019-10-29,116,75,-41
6149,2019-10-29,52,46,-6
6150,2019-10-29,57,53,-4
6151,2019-10-29,61,56,-5
6152,2019-10-29,96,92,-4
6153,2019-10-29,37,51,14
6154,2019-10-29,130,132,2
6155,2019-10-29,112,115,3
6156,2019-10-29,52,56,4
6157,2019-10-29,61,59,-2
6158,2019-10-29,46,44,-2
6159,2019-10-29,20,31,11
6160,2019-10-29,39,28,-11
6161,2019-10-29,46,51,5
6162,2019-10-29,6,7,1
6163,2019-10-29,95,88,-7
6164,2019-10-29,43,57,14
6165,2019-10-29,73,110,37
6166,2019-10-29,44,36,-8
6167,2019-10-29,26,35,9
6168,2019-10-29,70,47,-23
6169,2019-10-29,111,104,-7
6170,2019-10-29,36,42,6
6171,2019-10-29,28,34,6
6174,2019-10-29,83,66,-17
6175,2019-10-29,88,49,-39
6176,2019-10-29,57,60,3
6177,2019-10-29,60,53,-7
6178,2019-10-29,67,70,3
6179,2019-10-29,43,42,-1
6180,2019-10-29,41,47,6
6181,2019-10-29,113,71,-42
6182,2019-10-29,55,39,-16
6183,2019-10-29,69,60,-9
6184,2019-10-29,186,172,-14
6185,2019-10-29,14,17,3
6186,2019-10-29,31,25,-6
6187,2019-10-29,77,68,-9
6188,2019-10-29,52,36,-16
6189,2019-10-29,9,9,0
6190,2019-10-29,103,64,-39
6191,2019-10-29,56,46,-10
6192,2019-10-29,35,17,-18
6193,2019-10-29,63,53,-10
6194,2019-10-29,123,94,-29
6195,2019-10-29,62,43,-19
6196,2019-10-29,95,68,-27
6197,2019-10-29,40,45,5
6198,2019-10-29,14,11,-3
6199,2019-10-29,90,53,-37
6200,2019-10-29,63,60,-3
6201,2019-10-29,37,33,-4
6202,2019-10-29,87,72,-15
6203,2019-10-29,50,52,2
6204,2019-10-29,79,85,6
6205,2019-10-29,64,62,-2
6206,2019-10-29,111,106,-5
6207,2019-10-29,35,36,1
6208,2019-10-29,51,66,15
6209,2019-10-29,106,72,-34
6210,2019-10-29,32,31,-1
6211,2019-10-29,127,135,8
6212,2019-10-29,81,42,-39
6213,2019-10-29,103,85,-18
6214,2019-10-29,84,56,-28
6215,2019-10-29,53,52,-1
6216,2019-10-29,66,45,-21
6217,2019-10-29,87,58,-29
6218,2019-10-29,68,39,-29
6219,2019-10-29,47,50,3
6220,2019-10-29,68,49,-19
6221,2019-10-29,152,121,-31
6222,2019-10-29,62,38,-24
6223,2019-10-29,77,40,-37
6224,2019-10-29,46,35,-11
6225,2019-10-29,45,28,-17
6226,2019-10-29,18,19,1
6227,2019-10-29,85,89,4
6228,2019-10-29,21,14,-7
6229,2019-10-29,53,38,-15
6230,2019-10-29,66,59,-7
6231,2019-10-29,83,69,-14
6232,2019-10-29,32,22,-10
6233,2019-10-29,92,71,-21
6234,2019-10-29,36,41,5
6235,2019-10-29,93,45,-48
6236,2019-10-29,43,38,-5
6237,2019-10-29,49,46,-3
6240,2019-10-29,11,11,0
6241,2019-10-29,26,29,3
6243,2019-10-29,41,33,-8
6245,2019-10-29,31,30,-1
6246,2019-10-29,41,51,10
6247,2019-10-29,72,58,-14
6248,2019-10-29,115,97,-18
6249,2019-10-29,47,37,-10
6250,2019-10-29,56,46,-10
6251,2019-10-29,15,13,-2
6252,2019-10-29,44,37,-7
6253,2019-10-29,34,21,-13
6254,2019-10-29,57,43,-14
6255,2019-10-29,71,61,-10
6257,2019-10-29,32,29,-3
6258,2019-10-29,64,44,-20
6259,2019-10-29,31,31,0
6260,2019-10-29,35,34,-1
6261,2019-10-29,40,35,-5
6262,2019-10-29,30,37,7
6263,2019-10-29,13,20,7
6264,2019-10-29,22,22,0
6265,2019-10-29,58,55,-3
6266,2019-10-29,14,15,1
6267,2019-10-29,30,31,1
6268,2019-10-29,35,24,-11
6269,2019-10-29,12,25,13
6270,2019-10-29,28,26,-2
6271,2019-10-29,1,0,-1
6272,2019-10-29,23,21,-2
6273,2019-10-29,22,24,2
6274,2019-10-29,27,23,-4
6275,2019-10-29,27,21,-6
6276,2019-10-29,23,31,8
6277,2019-10-29,41,37,-4
6278,2019-10-29,24,23,-1
6279,2019-10-29,25,17,-8
6280,2019-10-29,63,61,-2
6281,2019-10-29,29,20,-9
6301,2019-10-29,28,18,-10
6302,2019-10-29,13,6,-7
6303,2019-10-29,10,4,-6
6304,2019-10-29,8,6,-2
6305,2019-10-29,22,15,-7
6306,2019-10-29,66,18,-48
6307,2019-10-29,70,61,-9
6309,2019-10-29,27,15,-12
6310,2019-10-29,24,15,-9
6311,2019-10-29,36,30,-6
6312,2019-10-29,18,23,5
6313,2019-10-29,27,33,6
6314,2019-10-29,47,50,3
6315,2019-10-29,63,33,-30
6316,2019-10-29,25,12,-13
6321,2019-10-29,56,39,-17
6322,2019-10-29,25,22,-3
6323,2019-10-29,12,12,0
6324,2019-10-29,12,22,10
6327,2019-10-29,29,36,7
6328,2019-10-29,25,20,-5
6329,2019-10-29,21,18,-3
6330,2019-10-29,18,21,3
6331,2019-10-29,22,12,-10
6332,2019-10-29,27,33,6
6333,2019-10-29,11,13,2
6334,2019-10-29,60,63,3
6335,2019-10-29,27,30,3
6336,2019-10-29,18,22,4
6338,2019-10-29,21,25,4
6339,2019-10-29,16,17,1
6340,2019-10-29,28,21,-7
6341,2019-10-29,24,30,6
6343,2019-10-29,37,40,3
6344,2019-10-29,30,32,2
6345,2019-10-29,12,13,1
6346,2019-10-29,22,18,-4
6347,2019-10-29,26,26,0
6349,2019-10-29,25,27,2
6350,2019-10-29,36,34,-2
6354,2019-10-29,33,29,-4
6355,2019-10-29,18,26,8
6356,2019-10-29,27,17,-10
6357,2019-10-29,22,13,-9
6358,2019-10-29,24,19,-5
6359,2019-10-29,70,83,13
6360,2019-10-29,22,20,-2
6361,2019-10-29,44,44,0
6362,2019-10-29,28,30,2
6363,2019-10-29,18,15,-3
6364,2019-10-29,33,36,3
6366,2019-10-29,20,15,-5
6367,2019-10-29,22,22,0
6368,2019-10-29,38,47,9
6369,2019-10-29,28,35,7
6370,2019-10-29,22,16,-6
6371,2019-10-29,47,53,6
6372,2019-10-29,56,51,-5
6373,2019-10-29,35,34,-1
6374,2019-10-29,35,28,-7
6375,2019-10-29,46,43,-3
6376,2019-10-29,20,19,-1
6377,2019-10-29,25,34,9
6379,2019-10-29,28,32,4
6380,2019-10-29,19,12,-7
6381,2019-10-29,36,35,-1
6383,2019-10-29,22,20,-2
6384,2019-10-29,13,10,-3
6385,2019-10-29,48,52,4
6386,2019-10-29,34,48,14
6387,2019-10-29,50,64,14
6388,2019-10-29,12,14,2
6389,2019-10-29,33,28,-5
6391,2019-10-29,40,67,27
6393,2019-10-29,37,55,18
6394,2019-10-29,27,47,20
6395,2019-10-29,44,45,1
6396,2019-10-29,77,55,-22
6397,2019-10-29,24,26,2
6398,2019-10-29,21,37,16
6401,2019-10-29,37,48,11
6402,2019-10-29,19,25,6
6403,2019-10-29,19,18,-1
6404,2019-10-29,13,18,5
6405,2019-10-29,20,38,18
6406,2019-10-29,51,64,13
6407,2019-10-29,14,14,0
6408,2019-10-29,39,43,4
6409,2019-10-29,18,22,4
6410,2019-10-29,46,48,2
6411,2019-10-29,107,111,4
6412,2019-10-29,27,33,6
6413,2019-10-29,19,15,-4
6414,2019-10-29,9,13,4
6415,2019-10-29,19,21,2
6416,2019-10-29,11,8,-3
6417,2019-10-29,13,23,10
6418,2019-10-29,10,8,-2
6419,2019-10-29,8,11,3
6420,2019-10-29,14,18,4
6421,2019-10-29,27,35,8
6422,2019-10-29,7,7,0
6423,2019-10-29,14,10,-4
6424,2019-10-29,28,66,38
6425,2019-10-29,25,22,-3
6426,2019-10-29,32,43,11
6427,2019-10-29,50,42,-8
6428,2019-10-29,4,12,8
6429,2019-10-29,24,30,6
6432,2019-10-29,41,38,-3
6433,2019-10-29,15,16,1
6434,2019-10-29,57,51,-6
6435,2019-10-29,34,29,-5
6436,2019-10-29,21,14,-7
6501,2019-10-29,62,83,21
6502,2019-10-29,11,6,-5
6503,2019-10-29,39,42,3
6504,2019-10-29,3,2,-1
6700,2019-10-29,16,27,11
6701,2019-10-29,56,55,-1
6702,2019-10-29,13,14,1
6703,2019-10-29,40,39,-1
6704,2019-10-29,22,14,-8
6705,2019-10-29,7,13,6
6706,2019-10-29,20,18,-2
6707,2019-10-29,21,22,1
6709,2019-10-29,18,18,0
6710,2019-10-29,5,11,6
6711,2019-10-29,23,14,-9
6712,2019-10-29,11,14,3
6713,2019-10-29,14,18,4
6714,2019-10-29,3,0,-3
6715,2019-10-29,9,10,1
6716,2019-10-29,9,8,-1
6717,2019-10-29,6,10,4
6718,2019-10-29,19,15,-4
6719,2019-10-29,11,14,3
6720,2019-10-29,21,26,5
6721,2019-10-29,14,14,0
6722,2019-10-29,10,8,-2
6723,2019-10-29,10,13,3
6724,2019-10-29,18,13,-5
6725,2019-10-29,16,18,2
6726,2019-10-29,10,11,1
6727,2019-10-29,68,70,2
6728,2019-10-29,12,11,-1
6729,2019-10-29,100,110,10
6730,2019-10-29,8,5,-3
6731,2019-10-29,6,8,2
6732,2019-10-29,17,33,16
6733,2019-10-29,23,27,4
6734,2019-10-29,34,35,1
6735,2019-10-29,3,3,0
6736,2019-10-29,16,18,2
6737,2019-10-29,23,20,-3
6738,2019-10-29,64,55,-9
6739,2019-10-29,9,10,1
6741,2019-10-29,10,19,9
6742,2019-10-29,40,43,3
6743,2019-10-29,14,7,-7
6744,2019-10-29,16,16,0
6745,2019-10-29,17,14,-3
6746,2019-10-29,16,13,-3
6747,2019-10-29,40,41,1
6748,2019-10-29,58,69,11
6749,2019-10-29,33,29,-4
6750,2019-10-29,34,27,-7
6752,2019-10-29,26,31,5
6753,2019-10-29,13,16,3
6754,2019-10-29,10,13,3
6901,2019-10-29,32,51,19
6902,2019-10-29,62,73,11
6903,2019-10-29,76,69,-7
6904,2019-10-29,36,28,-8
6905,2019-10-29,34,30,-4
6906,2019-10-29,84,50,-34
6907,2019-10-29,65,35,-30
6908,2019-10-29,41,44,3
6910,2019-10-29,78,74,-4
6912,2019-10-29,107,86,-21
6913,2019-10-29,67,40,-27
6915,2019-10-29,65,57,-8
6916,2019-10-29,32,40,8
6917,2019-10-29,11,18,7
6918,2019-10-29,17,16,-1
6919,2019-10-29,22,18,-4
6921,2019-10-29,63,63,0
6923,2019-10-29,35,40,5
6924,2019-10-29,17,12,-5
6925,2019-10-29,33,34,1
6926,2019-10-29,48,47,-1
6927,2019-10-29,66,43,-23
6928,2019-10-29,59,22,-37
6929,2019-10-29,20,19,-1
6930,2019-10-29,21,21,0
7001,2019-10-29,26,25,-1
7002,2019-10-29,9,8,-1
7003,2019-10-29,144,138,-6
7004,2019-10-29,24,24,0
7005,2019-10-29,4,6,2
7006,2019-10-29,8,8,0
7007,2019-10-29,8,13,5
7008,2019-10-29,16,17,1
7009,2019-10-29,33,34,1
7010,2019-10-29,10,13,3
7011,2019-10-29,46,59,13
7012,2019-10-29,30,35,5
7013,2019-10-29,10,10,0
7014,2019-10-29,100,56,-44
7015,2019-10-29,5,6,1
7016,2019-10-29,8,5,-3
7017,2019-10-29,19,32,13
7018,2019-10-29,17,21,4
7019,2019-10-29,61,70,9
7020,2019-10-29,19,25,6
7021,2019-10-29,30,18,-12
7022,2019-10-29,38,27,-11
7023,2019-10-29,1,4,3
7024,2019-10-29,43,30,-13
7025,2019-10-29,38,24,-14
7026,2019-10-29,57,60,3
7027,2019-10-29,33,31,-2
7028,2019-10-29,76,65,-11
7029,2019-10-29,35,39,4
7030,2019-10-29,33,38,5
7031,2019-10-29,43,35,-8
7032,2019-10-29,78,59,-19
7033,2019-10-29,53,53,0
7034,2019-10-29,13,27,14
7035,2019-10-29,44,42,-2
7036,2019-10-29,46,41,-5
7037,2019-10-29,42,32,-10
7038,2019-10-29,54,51,-3
7039,2019-10-29,14,16,2
7040,2019-10-29,43,50,7
7041,2019-10-29,86,87,1
7042,2019-10-29,29,29,0
7043,2019-10-29,15,10,-5
7044,2019-10-29,12,11,-1
7045,2019-10-29,39,47,8
7046,2019-10-29,75,96,21
7047,2019-10-29,91,148,57
7048,2019-10-29,9,17,8
7049,2019-10-29,10,26,16
7050,2019-10-29,25,30,5
7051,2019-10-29,3,4,1
7052,2019-10-29,34,41,7
7053,2019-10-29,22,27,5
7054,2019-10-29,23,31,8
7055,2019-10-29,12,17,5
7056,2019-10-29,15,21,6
7057,2019-10-29,21,21,0
7058,2019-10-29,14,19,5
7059,2019-10-29,25,20,-5
7060,2019-10-29,24,25,1
7061,2019-10-29,16,16,0
7062,2019-10-29,44,42,-2
7063,2019-10-29,19,18,-1
7064,2019-10-29,18,27,9
7065,2019-10-29,37,32,-5
7066,2019-10-29,40,86,46
7067,2019-10-29,52,59,7
7068,2019-10-29,54,50,-4
7069,2019-10-29,72,95,23
7070,2019-10-29,32,35,3
7071,2019-10-29,36,24,-12
7072,2019-10-29,32,19,-13
7073,2019-10-29,59,67,8
7074,2019-10-29,13,28,15
7075,2019-10-29,7,5,-2
7076,2019-10-29,49,39,-10
7077,2019-10-29,18,17,-1
7078,2019-10-29,24,26,2
7079,2019-10-29,29,42,13
7080,2019-10-29,71,92,21
7081,2019-10-29,80,105,25
7082,2019-10-29,61,75,14
7084,2019-10-29,80,89,9
7087,2019-10-29,1,2,1
7090,2019-10-29,10,16,6
7091,2019-10-29,4,4,0
7092,2019-10-29,3,7,4
7093,2019-10-29,1,2,1
7095,2019-10-29,11,16,5
7096,2019-10-29,24,25,1
7097,2019-10-29,3,6,3
7098,2019-10-29,1,1,0
7099,2019-10-29,2,5,3
7100,2019-10-29,5,8,3
7101,2019-10-29,6,2,-4
7102,2019-10-29,14,26,12
7103,2019-10-29,3,4,1
7104,2019-10-29,3,5,2
7105,2019-10-29,7,7,0
7106,2019-10-29,2,2,0
7107,2019-10-29,5,3,-2
7108,2019-10-29,5,2,-3
7109,2019-10-29,12,11,-1
7110,2019-10-29,1,1,0
7111,2019-10-29,2,4,2
7112,2019-10-29,6,4,-2
7113,2019-10-29,51,48,-3
7114,2019-10-29,58,63,5
7115,2019-10-29,8,7,-1
7116,2019-10-29,5,3,-2
7117,2019-10-29,3,1,-2
7118,2019-10-29,3,2,-1
7119,2019-10-29,1,0,-1
7121,2019-10-29,2,3,1
7122,2019-10-29,4,5,1
7123,2019-10-29,4,2,-2
7124,2019-10-29,16,16,0
7125,2019-10-29,10,8,-2
7126,2019-10-29,6,7,1
7127,2019-10-29,28,32,4
7128,2019-10-29,17,15,-2
7129,2019-10-29,8,14,6
7130,2019-10-29,12,11,-1
7131,2019-10-29,3,7,4
7133,2019-10-29,5,2,-3
7134,2019-10-29,4,5,1
7135,2019-10-29,2,5,3
7136,2019-10-29,9,7,-2
7137,2019-10-29,1,4,3
7138,2019-10-29,1,2,1
7139,2019-10-29,9,11,2
7140,2019-10-29,16,18,2
7141,2019-10-29,19,18,-1
7142,2019-10-29,5,9,4
7143,2019-10-29,17,17,0
7144,2019-10-29,25,36,11
7145,2019-10-29,11,7,-4
7146,2019-10-29,11,23,12
7147,2019-10-29,28,30,2
7148,2019-10-29,6,4,-2
7149,2019-10-29,13,7,-6
7150,2019-10-29,3,1,-2
7151,2019-10-29,3,4,1
10002,2019-10-29,94,96,2
4000,2019-10-30,39,61,22
4001,2019-10-30,8,4,-4
4002,2019-10-30,11,15,4
5002,2019-10-30,2,3,1
5003,2019-10-30,1,1,0
5004,2019-10-30,1,3,2
5005,2019-10-30,4,3,-1
5006,2019-10-30,3,3,0
5007,2019-10-30,11,10,-1
6001,2019-10-30,41,77,36
6002,2019-10-30,15,28,13
6003,2019-10-30,51,75,24
6004,2019-10-30,36,41,5
6005,2019-10-30,49,60,11
6006,2019-10-30,32,18,-14
6007,2019-10-30,23,29,6
6008,2019-10-30,43,91,48
6011,2019-10-30,46,63,17
6012,2019-10-30,80,162,82
6013,2019-10-30,58,114,56
6014,2019-10-30,45,72,27
6015,2019-10-30,106,211,105
6016,2019-10-30,8,12,4
6017,2019-10-30,36,40,4
6018,2019-10-30,46,54,8
6019,2019-10-30,152,100,-52
6021,2019-10-30,92,68,-24
6022,2019-10-30,53,55,2
6023,2019-10-30,47,54,7
6024,2019-10-30,1,1,0
6025,2019-10-30,24,23,-1
6026,2019-10-30,28,51,23
6027,2019-10-30,90,93,3
6029,2019-10-30,20,24,4
6031,2019-10-30,27,28,1
6032,2019-10-30,44,120,76
6033,2019-10-30,15,15,0
6035,2019-10-30,30,70,40
6036,2019-10-30,49,89,40
6037,2019-10-30,37,52,15
6038,2019-10-30,44,66,22
6039,2019-10-30,56,63,7
6040,2019-10-30,31,61,30
6041,2019-10-30,67,68,1
6042,2019-10-30,75,75,0
6043,2019-10-30,125,267,142
6044,2019-10-30,54,60,6
6046,2019-10-30,100,122,22
6047,2019-10-30,92,87,-5
6048,2019-10-30,39,50,11
6049,2019-10-30,92,106,14
6050,2019-10-30,30,37,7
6051,2019-10-30,27,24,-3
6052,2019-10-30,86,147,61
6053,2019-10-30,118,116,-2
6057,2019-10-30,64,56,-8
6058,2019-10-30,58,53,-5
6059,2019-10-30,69,37,-32
6060,2019-10-30,23,24,1
6061,2019-10-30,55,41,-14
6062,2019-10-30,65,48,-17
6063,2019-10-30,114,95,-19
6064,2019-10-30,110,99,-11
6066,2019-10-30,42,12,-30
6067,2019-10-30,19,24,5
6068,2019-10-30,6,8,2
